candidate_id	chrom	start	end	strand	d0_umis	d0_cells	annotation_history_class	matched_primary_gene	overlapping_v49_added_genes	d1_discovery	polyasite	star_splice	support_count
D0_000313	chr10	11262935	11263450	-	665	473	other_v49_added_gene		ENSG00000309976	1	1	0	2
D0_000314	chr2	112833777	112834710	-	663	192	preexisting_v49_gene_span			1	0	0	1
D0_000315	chr13	95619425	95619721	+	662	491	unresolved			1	1	0	2
D0_000316	chr2	196161012	196161990	-	659	433	preexisting_v49_gene_span			1	1	0	2
D0_000317	chr6	24850018	24851019	-	659	465	preexisting_v49_gene_span			1	0	0	1
D0_000318	chr1	59324371	59325109	-	657	335	unresolved			0	0	0	0
D0_000319	chr6	107822311	107823192	-	656	369	other_v49_added_gene		ENSG00000304634	1	0	0	1
D0_000320	chr7	50332063	50333062	+	656	458	preexisting_v49_gene_span			1	0	0	1
D0_000321	chr9	114372966	114373907	+	656	460	unresolved			1	0	0	1
D0_000322	chr1	148601750	148602267	+	653	470	unresolved			1	0	0	1
D0_000323	chrX	154400556	154400881	+	653	525	preexisting_v49_gene_span			1	1	1	3
D0_000324	chr1	171470015	171485442	-	651	333	unresolved			1	1	0	2
D0_000325	chr10	71573205	71573216	-	651	400	unresolved			0	0	0	0
D0_000326	chr6	89721213	89721826	+	649	441	primary_match	ENSG00000309777	ENSG00000309777	1	0	0	1
D0_000327	chr11	16974123	16974987	-	649	491	preexisting_v49_gene_span			1	1	0	2
D0_000328	chr7	130939735	130940475	+	648	401	unresolved			1	1	0	2
D0_000329	chr1	153389950	153390548	-	646	307	preexisting_v49_gene_span			1	1	1	3
D0_000330	chr1	198665596	198666536	+	642	447	preexisting_v49_gene_span			1	0	0	1
D0_000331	chr12	92126569	92127568	-	640	410	preexisting_v49_gene_span			1	1	0	2
D0_000332	chr16	21431311	21432311	-	640	468	preexisting_v49_gene_span			1	0	0	1
D0_000333	chr2	196162062	196163044	-	639	440	preexisting_v49_gene_span			1	0	0	1
D0_000334	chr12	124912341	124913329	-	637	478	preexisting_v49_gene_span			1	1	1	3
D0_000335	chr19	18272706	18273692	-	637	418	preexisting_v49_gene_span			1	1	0	2
D0_000336	chr20	35742371	35744750	+	637	416	primary_match	ENSG00000289872	ENSG00000289872	1	1	1	3
D0_000337	chr12	9116408	9123894	+	636	282	unresolved			1	0	0	1
D0_000338	chr1	233288803	233288862	-	632	496	other_v49_added_gene		ENSG00000300424	1	1	0	2
D0_000339	chr7	102554707	102555621	+	632	457	preexisting_v49_gene_span			1	0	0	1
D0_000340	chrX	56775380	56775758	-	632	332	unresolved			1	0	0	1
D0_000341	chr16	22502562	22503292	-	631	434	unresolved			1	0	0	1
D0_000342	chr1	145595082	145595240	-	625	417	other_v49_added_gene		ENSG00000291005	1	1	0	2
D0_000343	chr17	78139887	78140341	+	625	431	preexisting_v49_gene_span			1	0	0	1
D0_000344	chr4	15243176	15243355	-	624	477	preexisting_v49_gene_span			0	0	0	0
D0_000345	chr6	12514129	12514807	+	623	497	preexisting_v49_gene_span			1	1	0	2
D0_000346	chr19	18178118	18192984	+	621	263	preexisting_v49_gene_span			1	1	1	3
D0_000347	chr1	44721401	44721845	-	620	398	other_v49_added_gene		ENSG00000302489	1	1	0	2
D0_000348	chr1	44726933	44731313	-	620	319	other_v49_added_gene		ENSG00000302489	1	1	0	2
D0_000349	chr1	198742729	198743729	+	620	461	preexisting_v49_gene_span			1	0	0	1
D0_000350	chr3	185931184	185932127	-	620	436	preexisting_v49_gene_span			1	1	0	2
D0_000351	chr22	35706075	35706932	-	620	483	unresolved			0	0	0	0
D0_000352	chrX	24354818	24354962	+	620	441	unresolved			1	1	0	2
D0_000353	chr8	55976749	55977749	+	619	336	preexisting_v49_gene_span			1	1	0	2
D0_000354	chr12	46371375	46372376	-	619	410	preexisting_v49_gene_span			1	1	0	2
D0_000355	chr11	46428272	46428896	-	616	472	preexisting_v49_gene_span			1	1	0	2
D0_000356	chr12	7900432	7918927	-	616	202	unresolved			1	1	0	2
D0_000357	chr14	91358680	91359634	-	616	439	preexisting_v49_gene_span			1	0	0	1
D0_000358	chr9	33039918	33041708	+	615	354	unresolved			1	1	0	2
D0_000359	chr13	74010012	74048987	-	614	346	preexisting_v49_gene_span			1	1	0	2
D0_000360	chr16	24540848	24541555	+	614	449	preexisting_v49_gene_span			1	0	0	1
D0_000361	chr6	32439928	32440915	+	613	306	preexisting_v49_gene_span			1	1	0	2
D0_000362	chr1	28095038	28095707	-	611	445	other_v49_added_gene		ENSG00000289576	1	1	0	2
D0_000363	chr9	33164784	33165602	-	610	397	preexisting_v49_gene_span			1	1	0	2
D0_000364	chr13	32533122	32534106	-	610	448	preexisting_v49_gene_span			1	0	0	1
D0_000365	chr16	21861047	21862038	-	610	446	preexisting_v49_gene_span			1	0	0	1
D0_000366	chr6	16130146	16131052	+	606	424	preexisting_v49_gene_span			1	1	0	2
D0_000367	chrM	10312	11126	+	606	505	preexisting_v49_gene_span			1	0	0	1
D0_000368	chr5	39126345	39127343	+	605	380	unresolved			1	0	0	1
D0_000369	chr16	29609151	29613082	-	605	382	preexisting_v49_gene_span			1	1	0	2
D0_000370	chr3	41214087	41215088	+	604	344	preexisting_v49_gene_span			1	1	0	2
D0_000371	chr12	120288121	120295710	-	604	370	other_v49_added_gene		ENSG00000310566	1	1	0	2
D0_000372	chr17	59842266	59859473	+	602	330	other_v49_added_gene		ENSG00000307176	1	1	1	3
D0_000373	chr9	80232098	80299264	+	601	142	other_v49_added_gene		ENSG00000295651	1	1	1	3
D0_000374	chr12	116185346	116186346	-	599	394	preexisting_v49_gene_span			1	0	0	1
D0_000375	chr2	237718540	237719322	+	596	331	preexisting_v49_gene_span			1	1	0	2
D0_000376	chr3	185920469	185921467	-	596	420	preexisting_v49_gene_span			1	0	0	1
D0_000377	chr19	13842937	13853835	+	596	366	primary_match	ENSG00000308616	ENSG00000308616,ENSG00000296943	1	1	0	2
D0_000378	chr12	57517096	57518090	-	593	398	preexisting_v49_gene_span			1	1	1	3
D0_000379	chr16	61055388	61055547	-	593	491	primary_match	ENSG00000293016	ENSG00000293016	1	1	0	2
D0_000380	chr11	85993039	85994040	-	592	384	preexisting_v49_gene_span			1	1	0	2
D0_000381	chr2	174719935	174720858	+	591	419	primary_match	ENSG00000290018	ENSG00000290018	1	1	0	2
D0_000382	chr7	139103188	139104149	-	591	366	preexisting_v49_gene_span			1	0	0	1
D0_000383	chr14	35401378	35402361	-	591	385	preexisting_v49_gene_span			1	1	0	2
D0_000384	chr15	72488649	72489533	+	591	388	preexisting_v49_gene_span			1	0	0	1
D0_000385	chr2	10445562	10446535	-	590	358	preexisting_v49_gene_span			1	1	0	2
D0_000386	chr2	200862780	200863781	-	589	418	preexisting_v49_gene_span			1	0	0	1
D0_000387	chr9	89319574	89320574	+	589	421	preexisting_v49_gene_span			1	1	0	2
D0_000388	chr19	53556975	53557958	-	588	301	unresolved			1	0	0	1
D0_000389	chr5	107194860	107195155	-	587	439	unresolved			1	0	0	1
D0_000390	chr9	128694021	128695019	-	586	443	other_v49_added_gene		ENSG00000305868	1	1	0	2
D0_000391	chr3	170358717	170359685	+	585	357	preexisting_v49_gene_span			1	1	0	2
D0_000392	chr5	150411309	150412310	-	585	338	preexisting_v49_gene_span			1	1	0	2
D0_000393	chr7	131097315	131098298	-	585	387	preexisting_v49_gene_span			1	0	0	1
D0_000394	chr19	14392291	14393225	+	585	338	preexisting_v49_gene_span			1	0	0	1
D0_000395	chr12	7927949	7928924	-	584	358	preexisting_v49_gene_span			1	1	0	2
D0_000396	chr9	73155925	73156920	+	583	263	preexisting_v49_gene_span			1	1	0	2
D0_000397	chr1	212051439	212051823	-	582	472	preexisting_v49_gene_span			1	1	0	2
D0_000398	chr6	158814387	158815359	-	582	368	preexisting_v49_gene_span			1	0	0	1
D0_000399	chr19	41550706	41551676	+	582	405	preexisting_v49_gene_span			1	1	0	2
D0_000400	chr13	32529031	32530020	-	581	436	preexisting_v49_gene_span			1	0	0	1
D0_000401	chr5	70208005	70209283	-	578	418	other_v49_added_gene		ENSG00000300022	1	0	0	1
D0_000402	chr16	81085949	81086238	+	578	513	unresolved			1	0	0	1
D0_000403	chr19	14387229	14388223	+	577	309	preexisting_v49_gene_span			1	1	0	2
D0_000404	chr22	35300159	35301152	+	577	361	preexisting_v49_gene_span			1	1	0	2
D0_000405	chr7	5499587	5500480	-	576	393	preexisting_v49_gene_span			1	0	0	1
D0_000406	chr14	34567960	34568667	-	575	446	preexisting_v49_gene_span			1	1	0	2
D0_000407	chr16	22473047	22473600	-	575	417	unresolved			1	0	0	1
D0_000408	GL000218.1	46904	97454	-	575	383	unresolved			1	1	0	2
D0_000409	chr11	85974866	85975864	-	574	382	preexisting_v49_gene_span			1	0	0	1
D0_000410	chr19	41868867	41869854	+	574	447	preexisting_v49_gene_span			1	0	1	2
D0_000411	chr10	22536376	22537147	+	573	434	unresolved			1	0	0	1
D0_000412	chr11	117091189	117091994	-	573	388	preexisting_v49_gene_span			1	0	0	1
D0_000413	chr1	148522765	148529813	+	571	354	unresolved			1	1	0	2
D0_000414	chr2	138574467	138587149	+	571	333	preexisting_v49_gene_span			1	0	0	1
D0_000415	chr19	17532445	17533430	+	570	193	preexisting_v49_gene_span			1	0	0	1
D0_000416	chr2	75268031	75416944	-	569	174	other_v49_added_gene		ENSG00000306791	1	1	0	2
D0_000417	chr2	121531039	121531826	+	569	311	preexisting_v49_gene_span			1	1	0	2
D0_000418	chr5	70137007	70193556	-	567	407	primary_match	ENSG00000300022	ENSG00000300022	1	1	0	2
D0_000419	chr17	46487594	46503850	+	567	387	unresolved			1	1	0	2
D0_000420	chr2	143261325	143261972	-	566	398	unresolved			1	0	0	1
D0_000421	chr6	89085320	89095204	+	566	364	preexisting_v49_gene_span			1	1	0	2
D0_000422	chr8	37888218	37889206	-	566	326	preexisting_v49_gene_span			1	0	0	1
D0_000423	chr17	27294441	27295442	+	566	409	preexisting_v49_gene_span			1	0	0	1
D0_000424	chr19	45471272	45472258	-	565	408	preexisting_v49_gene_span			1	0	0	1
D0_000425	chr4	153599370	153600357	+	564	383	preexisting_v49_gene_span			1	1	0	2
D0_000426	chr7	36517266	36518264	-	564	310	preexisting_v49_gene_span			1	0	0	1
D0_000427	chr8	55889803	55890784	+	562	327	preexisting_v49_gene_span			1	0	0	1
D0_000428	chr3	197850344	197850867	-	559	446	preexisting_v49_gene_span			1	1	0	2
D0_000429	chr9	134895407	134903213	-	559	296	unresolved			1	0	0	1
D0_000430	chr20	5291342	5291879	-	558	426	unresolved			1	1	0	2
D0_000431	chr2	196152189	196153172	-	557	385	preexisting_v49_gene_span			1	0	0	1
D0_000432	chr18	3448151	3449148	-	557	315	other_v49_added_gene		ENSG00000302876	1	1	0	2
D0_000433	chr8	37885023	37885868	-	556	323	preexisting_v49_gene_span			1	0	0	1
D0_000434	chr12	9083032	9084023	+	556	258	unresolved			1	1	0	2
D0_000435	chr6	117998780	117999606	+	555	442	preexisting_v49_gene_span			1	1	0	2
D0_000436	chr3	50334631	50335628	-	554	406	preexisting_v49_gene_span			1	1	0	2
D0_000437	chr17	78777976	78778625	+	554	409	unresolved			1	0	1	2
D0_000438	chr10	63254710	63255639	-	552	327	preexisting_v49_gene_span			1	1	0	2
D0_000439	chr10	69092165	69093161	+	552	328	preexisting_v49_gene_span			1	1	0	2
D0_000440	chr20	58893980	58894964	+	552	376	preexisting_v49_gene_span			1	1	0	2
D0_000441	chr5	61336868	61337864	+	551	382	preexisting_v49_gene_span			1	1	0	2
D0_000442	chr10	70150994	70151284	+	550	417	unresolved			1	0	0	1
D0_000443	chr21	8394576	8395575	+	549	398	preexisting_v49_gene_span			1	0	0	1
D0_000444	chr11	117094236	117095215	+	548	392	unresolved			1	0	0	1
D0_000445	chr19	16327889	16337763	-	548	324	unresolved			1	1	0	2
D0_000446	chr7	80650240	80651231	+	543	243	preexisting_v49_gene_span			1	0	0	1
D0_000447	chrM	14589	15590	-	543	387	preexisting_v49_gene_span			1	0	0	1
D0_000448	chr2	143318046	143318923	-	542	375	preexisting_v49_gene_span			1	1	0	2
D0_000449	chr9	131561664	131576363	-	542	307	unresolved			1	1	0	2
D0_000450	chr2	136198699	136198828	-	540	425	unresolved			1	0	0	1
D0_000451	chr6	131305581	131443484	-	540	230	other_v49_added_gene		ENSG00000290067	1	1	1	3
D0_000452	chr12	10128815	10129814	-	539	234	preexisting_v49_gene_span			1	0	0	1
D0_000453	chrX	23836370	23837288	-	539	437	preexisting_v49_gene_span			1	0	0	1
D0_000454	chr2	112830570	112831541	-	538	170	preexisting_v49_gene_span			1	1	0	2
D0_000455	chr17	29736471	29737118	+	537	396	unresolved			1	0	0	1
D0_000456	chr2	101287437	101288438	-	536	395	preexisting_v49_gene_span			1	1	0	2
D0_000457	chr4	62105605	62105618	-	536	426	preexisting_v49_gene_span			1	1	0	2
D0_000458	chr5	131338999	131339987	+	536	378	preexisting_v49_gene_span			1	0	0	1
D0_000459	chr3	30628149	30628911	-	533	361	unresolved			1	0	0	1
D0_000460	chr3	182794080	182795062	+	533	390	preexisting_v49_gene_span			1	0	0	1
D0_000461	chr1	120801146	120801978	+	532	378	preexisting_v49_gene_span			1	0	0	1
D0_000462	chr14	22502295	22515202	+	532	292	preexisting_v49_gene_span			1	1	0	2
D0_000463	chr1	29177351	29178315	-	531	389	preexisting_v49_gene_span			1	0	0	1
D0_000464	chr3	152449722	152450688	+	531	390	preexisting_v49_gene_span			1	0	0	1
D0_000465	chr6	158642781	158643778	-	529	369	preexisting_v49_gene_span			1	1	0	2
D0_000466	chr1	198654877	198655685	+	527	380	preexisting_v49_gene_span			1	1	0	2
D0_000467	chr6	24854773	24855651	+	527	383	unresolved			1	0	0	1
D0_000468	chr1	28648734	28652412	+	526	327	preexisting_v49_gene_span			1	1	0	2
D0_000469	chr17	32383372	32403301	-	526	356	unresolved			1	1	1	3
D0_000470	chr16	29742667	29743281	+	525	371	unresolved			1	0	0	1
D0_000471	chr19	49896438	49897336	-	525	129	preexisting_v49_gene_span			1	0	0	1
D0_000472	chr10	11190072	11191000	+	524	372	preexisting_v49_gene_span			1	0	0	1
D0_000473	chr8	129966765	129967728	-	523	387	preexisting_v49_gene_span			1	0	0	1
D0_000474	chr14	103345176	103354030	+	523	319	unresolved			1	1	0	2
D0_000475	chr7	23529499	23530478	-	522	397	preexisting_v49_gene_span			1	1	0	2
D0_000476	chr9	73165412	73166314	+	521	241	preexisting_v49_gene_span			1	1	0	2
D0_000477	chr18	63063659	63122379	-	521	458	unresolved			1	1	0	2
D0_000478	chr22	38485625	38486157	+	520	403	unresolved			1	0	0	1
D0_000479	chr1	116374283	116375186	+	519	335	preexisting_v49_gene_span			1	1	0	2
D0_000480	chr9	80361621	80528702	+	517	115	other_v49_added_gene		ENSG00000297623,ENSG00000296683	1	1	0	2
D0_000481	chr16	23872727	23873714	+	517	367	preexisting_v49_gene_span			1	0	0	1
D0_000482	chr5	71127319	71127879	-	516	329	other_v49_added_gene		ENSG00000296329	1	0	0	1
D0_000483	chr2	218388067	218389062	+	515	266	preexisting_v49_gene_span			1	1	0	2
D0_000484	chr7	130937881	130938770	-	515	341	preexisting_v49_gene_span			1	0	0	1
D0_000485	chr9	71765690	71766647	-	514	326	preexisting_v49_gene_span			1	1	0	2
D0_000486	chr11	22686570	22686686	+	513	410	preexisting_v49_gene_span			0	0	0	0
D0_000487	chr12	9690557	9691481	+	513	360	preexisting_v49_gene_span			1	1	0	2
D0_000488	chr1	198739673	198740670	+	512	375	preexisting_v49_gene_span			1	0	0	1
D0_000489	chr3	152319223	152319921	-	512	358	unresolved			1	1	0	2
D0_000490	chr7	36536950	36537928	-	511	289	preexisting_v49_gene_span			1	1	0	2
D0_000491	chr8	55912304	55913255	+	511	305	preexisting_v49_gene_span			1	0	0	1
D0_000492	chrX	41339909	41340248	-	511	348	unresolved			1	0	0	1
D0_000493	chr12	7930562	7931225	-	510	289	preexisting_v49_gene_span			1	0	0	1
D0_000494	chr16	22492716	22493717	+	510	395	preexisting_v49_gene_span			1	0	0	1
D0_000495	chr3	128737206	128738180	-	509	371	unresolved			1	0	0	1
D0_000496	chr6	32567344	32578720	-	509	270	preexisting_v49_gene_span			1	1	0	2
D0_000497	chr6	158650021	158651012	+	509	303	preexisting_v49_gene_span			1	0	0	1
D0_000498	chr17	45566443	45585796	+	509	372	primary_match	ENSG00000304996	ENSG00000304996	1	1	0	2
D0_000499	chr2	106603739	106697295	-	508	387	unresolved			1	1	0	2
D0_000500	chr5	83508231	83509187	+	508	213	preexisting_v49_gene_span			1	1	0	2
D0_000501	chr20	35711904	35712461	+	506	389	unresolved			1	0	0	1
D0_000502	chr10	96750690	96750966	+	505	404	other_v49_added_gene		ENSG00000297649	1	1	0	2
D0_000503	chr4	105486087	105486409	+	504	392	unresolved			1	0	0	1
D0_000504	chr6	53318821	53319316	+	500	429	unresolved			1	0	0	1
D0_000505	chr19	18274512	18279692	-	500	365	unresolved			1	1	1	3
D0_000506	chr10	69094167	69095168	+	499	322	preexisting_v49_gene_span			1	0	0	1
D0_000507	chrX	53083320	53084253	+	498	307	preexisting_v49_gene_span			1	1	0	2
D0_000508	chr13	40654157	40655153	+	496	381	unresolved			1	0	0	1
D0_000509	chr5	69624190	69630426	+	495	272	primary_match	ENSG00000290556	ENSG00000290556	1	0	0	1
D0_000510	chr7	66745015	66745856	+	494	307	preexisting_v49_gene_span			1	0	0	1
D0_000511	chr1	146148633	146149628	-	493	337	preexisting_v49_gene_span			1	0	0	1
D0_000512	chr2	108719940	108720941	+	493	329	preexisting_v49_gene_span			1	0	0	1
D0_000513	chr2	84905711	84906680	+	492	421	preexisting_v49_gene_span			1	1	1	3
D0_000514	chr6	111480543	111481484	-	491	356	preexisting_v49_gene_span			1	1	0	2
D0_000515	chr19	38836485	38836597	+	491	386	preexisting_v49_gene_span			1	1	0	2
D0_000516	chr5	131291661	131292659	+	490	345	preexisting_v49_gene_span			1	0	0	1
D0_000517	chr7	39811543	39812560	+	490	436	unresolved			1	1	0	2
D0_000518	chr19	7396416	7397341	+	490	360	preexisting_v49_gene_span			1	0	0	1
D0_000519	chr19	47513742	47514576	-	489	345	preexisting_v49_gene_span			1	0	0	1
D0_000520	chr2	237710391	237711210	+	488	295	preexisting_v49_gene_span			1	0	0	1
D0_000521	chr5	179821627	179822570	+	488	326	preexisting_v49_gene_span			1	1	0	2
D0_000522	chr6	32859877	32865078	+	488	346	preexisting_v49_gene_span			1	1	0	2
D0_000523	chr11	72819075	72820056	+	488	344	preexisting_v49_gene_span			1	0	0	1
D0_000524	chr1	198665096	198666062	-	487	346	preexisting_v49_gene_span			1	1	0	2
D0_000525	chr9	33027335	33028186	+	487	340	preexisting_v49_gene_span			1	0	1	2
D0_000526	chr9	41359051	41408032	+	487	337	other_v49_added_gene		ENSG00000288891	1	1	0	2
D0_000527	chr8	100947414	100948363	-	484	357	preexisting_v49_gene_span			1	1	0	2
D0_000528	chr15	72489669	72490594	+	484	361	preexisting_v49_gene_span			1	0	0	1
D0_000529	chr8	3660478	3660487	-	483	417	preexisting_v49_gene_span			1	1	0	2
D0_000530	chr8	100937133	100938100	-	483	336	preexisting_v49_gene_span			1	1	0	2
D0_000531	chr19	10940050	10940085	+	483	384	unresolved			1	0	0	1
D0_000532	chr2	190890424	190891423	+	481	322	preexisting_v49_gene_span			1	1	0	2
D0_000533	chr14	90767029	90767067	+	481	382	unresolved			1	0	0	1
D0_000534	chr15	64952354	64953354	-	481	322	unresolved			1	1	0	2
D0_000535	chr8	129991531	129991975	+	480	357	unresolved			1	0	0	1
D0_000536	chr9	41229440	41234991	-	480	279	other_v49_added_gene		ENSG00000308900	1	1	0	2
D0_000537	chr14	75272866	75278529	+	480	287	other_v49_added_gene		ENSG00000302945	1	1	0	2
D0_000538	chr4	55398209	55399008	+	479	327	preexisting_v49_gene_span			1	1	0	2
D0_000539	chr9	75147274	75161397	+	479	347	other_v49_added_gene		ENSG00000308405	1	1	0	2
D0_000540	chr9	129893229	129893842	+	479	360	unresolved			1	0	0	1
D0_000541	chr12	66057580	66058566	+	478	472	unresolved			1	0	0	1
D0_000542	chr8	98040878	98041879	-	477	399	preexisting_v49_gene_span			1	1	0	2
D0_000543	chr11	117075016	117076016	-	477	348	preexisting_v49_gene_span			1	0	0	1
D0_000544	chrX	119786487	119787266	-	476	399	preexisting_v49_gene_span			1	1	0	2
D0_000545	chr14	105063742	105064740	-	475	312	preexisting_v49_gene_span			1	0	0	1
D0_000546	chr19	14503372	14513999	+	475	208	unresolved			1	1	0	2
D0_000547	GL000194.1	61541	115073	-	475	339	unresolved			1	1	0	2
D0_000548	chr6	14130380	14131376	+	474	279	preexisting_v49_gene_span			1	1	0	2
D0_000549	chr8	55942607	55943594	+	474	287	preexisting_v49_gene_span			1	0	0	1
D0_000550	chr6	14121046	14122037	+	473	293	preexisting_v49_gene_span			1	0	0	1
D0_000551	chr2	214847241	214847509	+	472	390	preexisting_v49_gene_span			1	1	0	2
D0_000552	chr6	24841155	24842156	-	472	358	preexisting_v49_gene_span			1	1	0	2
D0_000553	chr11	65414336	65422456	-	472	324	primary_match	ENSG00000305830	ENSG00000305830,ENSG00000305844	1	1	0	2
D0_000554	chr12	92124502	92125502	-	472	347	preexisting_v49_gene_span			1	0	0	1
D0_000555	chr12	9085156	9086142	+	471	243	unresolved			1	0	0	1
D0_000556	chr17	29291803	29292741	-	471	320	preexisting_v49_gene_span			1	1	0	2
D0_000557	chr10	22705313	22705479	+	470	396	unresolved			1	1	0	2
D0_000558	chr17	8145196	8145845	-	470	314	preexisting_v49_gene_span			1	0	0	1
D0_000559	chr17	8962747	8963747	-	470	358	preexisting_v49_gene_span			1	0	0	1
D0_000560	chr5	69978624	69981021	+	469	352	other_v49_added_gene		ENSG00000295602	1	0	0	1
D0_000561	chr16	21517740	21518715	-	467	324	other_v49_added_gene		ENSG00000291073	1	0	0	1
D0_000562	chr2	197258052	197259013	-	466	365	preexisting_v49_gene_span			1	0	0	1
D0_000563	chr12	9208572	9224064	+	466	229	preexisting_v49_gene_span			1	1	0	2
D0_000564	chr16	87393339	87394290	+	466	338	preexisting_v49_gene_span			1	0	0	1
D0_000565	chr16	89902376	89903339	+	466	372	preexisting_v49_gene_span			1	0	0	1
D0_000566	chrM	13161	14148	-	466	361	unresolved			1	0	1	2
D0_000567	chr5	70090359	70094050	-	465	329	unresolved			1	0	0	1
D0_000568	chr7	102543679	102544453	+	465	344	unresolved			1	0	0	1
D0_000569	chr19	55006518	55007518	+	465	322	preexisting_v49_gene_span			1	0	0	1
D0_000570	chr1	110897456	110898399	+	464	338	preexisting_v49_gene_span			1	1	0	2
D0_000571	chr15	72483528	72484526	+	464	346	preexisting_v49_gene_span			1	0	0	1
D0_000572	chr2	28799945	28800701	-	463	367	unresolved			1	0	0	1
D0_000573	chr7	80655550	80656469	+	463	221	preexisting_v49_gene_span			1	0	0	1
D0_000574	chr7	158825737	158826736	-	462	348	preexisting_v49_gene_span			1	1	0	2
D0_000575	chr2	97271140	97281226	+	460	308	preexisting_v49_gene_span			1	1	0	2
D0_000576	chr2	143329708	143330635	+	460	336	preexisting_v49_gene_span			1	0	0	1
D0_000577	chr8	55895292	55896286	+	459	291	preexisting_v49_gene_span			1	0	0	1
D0_000578	chr20	35725506	35726503	-	459	325	preexisting_v49_gene_span			1	1	0	2
